""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"997"|"5812"|"00:51:38.400"|"00:51:41.990"|"3098.4"|"3101.99"|"3.5899999999996908"|"schwytał walabie, a kangury zostały skradzione przezdiabły"
"998"|"5816"|"00:51:41.990"|"00:51:42.000"|"3101.99"|"3102.0"|"0.010000000000218279"|"i to było dla mnie fascynujące,"
"999"|"5820"|"00:51:42.000"|"00:51:44.230"|"3102.0"|"3104.23"|"2.230000000000018"|"i to było dla mnie fascynujące,"
"1000"|"5824"|"00:51:44.230"|"00:51:44.240"|"3104.23"|"3104.24"|"0.009999999999763531"|"podparte opowieściami o walabie kradnących"
"1001"|"5828"|"00:51:44.240"|"00:51:46.710"|"3104.24"|"3106.71"|"2.4700000000002547"|"podparte opowieściami o walabie kradnących"
"1002"|"5832"|"00:51:46.710"|"00:51:46.720"|"3106.71"|"3106.72"|"0.009999999999763531"|"bestie, które czaiły się w nocy Simon"
"1003"|"5836"|"00:51:46.720"|"00:51:49.829"|"3106.72"|"3109.829"|"3.1090000000003783"|"bestie, które czaiły się w nocy Simon"
"1004"|"5840"|"00:51:49.829"|"00:51:49.839"|"3109.829"|"3109.839"|"0.009999999999763531"|"był zdesperowany, aby dowiedzieć się więcej"
"1005"|"5844"|"00:51:49.839"|"00:51:54.630"|"3109.839"|"3114.63"|"4.791000000000167"|"był zdesperowany, aby dowiedzieć się więcej"
"1006"|"5848"|"00:51:54.630"|"00:51:54.640"|"3114.63"|"3114.64"|"0.009999999999763531"|", postanowił spróbować  obserwować dzikie diabły,"
"1007"|"5852"|"00:51:54.640"|"00:51:56.790"|"3114.64"|"3116.79"|"2.150000000000091"|", postanowił spróbować  obserwować dzikie diabły,"
"1008"|"5856"|"00:51:56.790"|"00:51:56.800"|"3116.79"|"3116.8"|"0.010000000000218279"|"kiedy po raz szy siedziałem"
"1009"|"5860"|"00:51:56.800"|"00:51:58.790"|"3116.8"|"3118.79"|"1.9899999999997817"|"kiedy po raz szy siedziałem"
"1010"|"5864"|"00:51:58.790"|"00:51:58.800"|"3118.79"|"3118.8"|"0.010000000000218279"|"z diabłami, byłem ob"
"1011"|"5868"|"00:51:58.800"|"00:52:00.870"|"3118.8"|"3120.87"|"2.069999999999709"|"z diabłami, byłem ob"
"1012"|"5872"|"00:52:00.870"|"00:52:00.880"|"3120.87"|"3120.88"|"0.010000000000218279"|"żny i wiesz, czy te rzeczy"
"1013"|"5876"|"00:52:00.880"|"00:52:02.150"|"3120.88"|"3122.15"|"1.2699999999999818"|"żny i wiesz, czy te rzeczy"
"1014"|"5880"|"00:52:02.150"|"00:52:02.160"|"3122.15"|"3122.16"|"0.009999999999763531"|"atakują ludzi,"
"1015"|"5884"|"00:52:02.160"|"00:52:03.430"|"3122.16"|"3123.43"|"1.2699999999999818"|"atakują ludzi,"
"1016"|"5888"|"00:52:03.430"|"00:52:03.440"|"3123.43"|"3123.44"|"0.010000000000218279"|"czy zaczną mnie zjadać,"
"1017"|"5892"|"00:52:03.440"|"00:52:05.990"|"3123.44"|"3125.99"|"2.549999999999727"|"czy zaczną mnie zjadać,"
"1018"|"5896"|"00:52:05.990"|"00:52:06.000"|"3125.99"|"3126.0"|"0.010000000000218279"|"ponieważ wiesz, że miałem opowieści o"
"1019"|"5900"|"00:52:06.000"|"00:52:08.069"|"3126.0"|"3128.069"|"2.06899999999996"|"ponieważ wiesz, że miałem opowieści o"
"1020"|"5904"|"00:52:08.069"|"00:52:08.079"|"3128.069"|"3128.079"|"0.010000000000218279"|"diabłach zjadających ludzi martwych ludzi i wszystkie"
"1021"|"5908"|"00:52:08.079"|"00:52:09.829"|"3128.079"|"3129.829"|"1.75"|"diabłach zjadających ludzi martwych ludzi i wszystkie"
"1022"|"5912"|"00:52:09.829"|"00:52:09.839"|"3129.829"|"3129.839"|"0.009999999999763531"|"tego rodzaju rzeczy i no cóż,"
"1023"|"5916"|"00:52:09.839"|"00:52:12.069"|"3129.839"|"3132.069"|"2.230000000000018"|"tego rodzaju rzeczy i no cóż,"
"1024"|"5920"|"00:52:12.069"|"00:52:12.079"|"3132.069"|"3132.079"|"0.010000000000218279"|"pójdą na żywą tywiem, jestem, jestem, jestem"
"1025"|"5924"|"00:52:12.079"|"00:52:13.589"|"3132.079"|"3133.589"|"1.5099999999997635"|"pójdą na żywą tywiem, jestem, jestem, jestem"
"1026"|"5928"|"00:52:13.589"|"00:52:13.599"|"3133.589"|"3133.599"|"0.010000000000218279"|"nowy w tym kraju, więc nie byłem"
"1027"|"5932"|"00:52:13.599"|"00:52:14.790"|"3133.599"|"3134.79"|"1.1909999999998035"|"nowy w tym kraju, więc nie byłem"
"1028"|"5944"|"00:52:17.349"|"00:52:17.359"|"3137.349"|"3137.359"|"0.009999999999763531"|" pewien, ale   zdałem sobie sprawę,"
"1029"|"5948"|"00:52:17.359"|"00:52:19.030"|"3137.359"|"3139.03"|"1.6710000000002765"|" pewien, ale   zdałem sobie sprawę,"
"1030"|"5952"|"00:52:19.030"|"00:52:19.040"|"3139.03"|"3139.04"|"0.009999999999763531"|"że nie są ani "
"1031"|"5956"|"00:52:19.040"|"00:52:21.190"|"3139.04"|"3141.19"|"2.150000000000091"|"że nie są ani "
"1032"|"5960"|"00:52:21.190"|"00:52:21.200"|"3141.19"|"3141.2"|"0.009999999999763531"|"zainteresowani moim"
"1033"|"5964"|"00:52:21.200"|"00:52:23.030"|"3141.2"|"3143.03"|"1.830000000000382"|"zainteresowani moim"
"1034"|"5968"|"00:52:23.030"|"00:52:23.040"|"3143.03"|"3143.04"|"0.009999999999763531"|"pochodzeniem z Wielkiej Brytanii, gdzie lisy,"
"1035"|"5972"|"00:52:23.040"|"00:52:24.470"|"3143.04"|"3144.47"|"1.4299999999998363"|"pochodzeniem z Wielkiej Brytanii, gdzie lisy,"
"1036"|"5976"|"00:52:24.470"|"00:52:24.480"|"3144.47"|"3144.48"|"0.010000000000218279"|"odznaki i wszystkie te rzeczydość"
"1037"|"5980"|"00:52:24.480"|"00:52:27.510"|"3144.48"|"3147.51"|"3.0300000000002"|"odznaki i wszystkie te rzeczydość"
"1038"|"5984"|"00:52:27.510"|"00:52:27.520"|"3147.51"|"3147.52"|"0.009999999999763531"|"boją się ludzi, byłem zdumiony tym"
"1039"|"5988"|"00:52:27.520"|"00:52:29.349"|"3147.52"|"3149.349"|"1.8290000000001783"|"boją się ludzi, byłem zdumiony tym"
"1040"|"5992"|"00:52:29.349"|"00:52:29.359"|"3149.349"|"3149.359"|"0.009999999999763531"|", jak nie przejmowali się moją obecnością."
"1041"|"5996"|"00:52:29.359"|"00:52:33.030"|"3149.359"|"3153.03"|"3.6710000000002765"|", jak nie przejmowali się moją obecnością."
"1042"|"6008"|"00:52:35.510"|"00:52:35.520"|"3155.51"|"3155.52"|"0.009999999999763531"|"simon  zdał sobie sprawę, że"
"1043"|"6012"|"00:52:35.520"|"00:52:38.069"|"3155.52"|"3158.069"|"2.548999999999978"|"simon  zdał sobie sprawę, że"
"1044"|"6016"|"00:52:38.069"|"00:52:38.079"|"3158.069"|"3158.079"|"0.010000000000218279"|"to nie były przerażające potwory, za które ludzie"
"1045"|"6020"|"00:52:38.079"|"00:52:46.549"|"3158.079"|"3166.549"|"8.4699999999998"|"to nie były przerażające potwory, za które ludzie myśleli,"
"1046"|"6032"|"00:52:48.470"|"00:52:48.480"|"3168.47"|"3168.48"|"0.010000000000218279"|"że zaczął uczyć się wszystkiego o"
"1047"|"6036"|"00:52:48.480"|"00:52:51.349"|"3168.48"|"3171.349"|"2.869000000000142"|"że zaczął uczyć się wszystkiego o"
"1048"|"6040"|"00:52:51.349"|"00:52:51.359"|"3171.349"|"3171.359"|"0.009999999999763531"|"złożonym cyklu życia diabła tasmańskiegoi"
"1049"|"6044"|"00:52:51.359"|"00:52:54.630"|"3171.359"|"3174.63"|"3.2710000000001855"|"złożonym cyklu życia diabła tasmańskiegoi struktura"
"1050"|"6056"|"00:52:56.470"|"00:52:56.480"|"3176.47"|"3176.48"|"0.010000000000218279"|"społeczna dźwięki, które słyszysz wokół"
"1051"|"6060"|"00:52:56.480"|"00:52:57.510"|"3176.48"|"3177.51"|"1.0300000000002"|"społeczna dźwięki, które słyszysz wokół zwłok"
"1052"|"6064"|"00:52:57.510"|"00:52:57.520"|"3177.51"|"3177.52"|"0.009999999999763531"|"zwłok"
"1053"|"6068"|"00:52:57.520"|"00:52:58.870"|"3177.52"|"3178.87"|"1.349999999999909"|"zwłok"
"1054"|"6072"|"00:52:58.870"|"00:52:58.880"|"3178.87"|"3178.88"|"0.010000000000218279"|"można by pomyśleć, że zabijają się ,"
"1055"|"6076"|"00:52:58.880"|"00:53:00.069"|"3178.88"|"3180.069"|"1.1889999999998508"|"można by pomyśleć, że zabijają się ,"
"1056"|"6080"|"00:53:00.069"|"00:53:00.079"|"3180.069"|"3180.079"|"0.010000000000218279"|"ale tak naprawdę w sobie nie szkodzą,"
"1057"|"6084"|"00:53:00.079"|"00:53:02.230"|"3180.079"|"3182.23"|"2.15099999999984"|"ale tak naprawdę w sobie nie szkodzą,"
"1058"|"6088"|"00:53:02.230"|"00:53:02.240"|"3182.23"|"3182.24"|"0.009999999999763531"|"ponieważ cały ten hałas"
"1059"|"6092"|"00:53:02.240"|"00:53:08.790"|"3182.24"|"3188.79"|"6.550000000000182"|"ponieważ cały ten hałas"
"1060"|"6104"|"00:53:11.270"|"00:53:11.280"|"3191.27"|"3191.28"|"0.010000000000218279"|"od tamtego czasu Simon wykorzystał wszystko, czego się"
"1061"|"6108"|"00:53:11.280"|"00:53:16.069"|"3191.28"|"3196.069"|"4.78899999999976"|"od tamtego czasu Simon wykorzystał wszystko, czego się"
"1062"|"6120"|"00:53:17.990"|"00:53:18.000"|"3197.99"|"3198.0"|"0.010000000000218279"|"diabłów zabrałem wielu ludzi z"
"1063"|"6124"|"00:53:18.000"|"00:53:19.990"|"3198.0"|"3199.99"|"1.9899999999997817"|"diabłów zabrałem wielu ludzi z"
"1064"|"6128"|"00:53:19.990"|"00:53:20.000"|"3199.99"|"3200.0"|"0.010000000000218279"|"całego świata na morskie diabły i"
"1065"|"6132"|"00:53:20.000"|"00:53:22.150"|"3200.0"|"3202.15"|"2.150000000000091"|"całego świata na morskie diabły i"
"1066"|"6136"|"00:53:22.150"|"00:53:22.160"|"3202.15"|"3202.16"|"0.009999999999763531"|"ludzi, którzy byli na wszystkich"
"1067"|"6140"|"00:53:22.160"|"00:53:23.829"|"3202.16"|"3203.829"|"1.6690000000003238"|"ludzi, którzy byli na wszystkich"
"1068"|"6144"|"00:53:23.829"|"00:53:23.839"|"3203.829"|"3203.839"|"0.009999999999763531"|"kontynentach na ziemi i widzieli jedne"
"1069"|"6148"|"00:53:23.839"|"00:53:26.549"|"3203.839"|"3206.549"|"2.7100000000000364"|"kontynentach na ziemi i widzieli jedne"
"1070"|"6152"|"00:53:26.549"|"00:53:26.559"|"3206.549"|"3206.559"|"0.010000000000218279"|"z najbardziej niesamowitych spektakli dzikiej przyrody"
"1071"|"6156"|"00:53:26.559"|"00:53:29.270"|"3206.559"|"3209.27"|"2.7109999999997854"|"z najbardziej niesamowitych spektakli dzikiej przyrody"
"1072"|"6160"|"00:53:29.270"|"00:53:29.280"|"3209.27"|"3209.28"|"0.010000000000218279"|", wszyscy mi powiedzieli, że to jest tak"
"1073"|"6164"|"00:53:29.280"|"00:53:30.230"|"3209.28"|"3210.23"|"0.9499999999998181"|", wszyscy mi powiedzieli, że to jest tak dobre"
"1074"|"6168"|"00:53:30.230"|"00:53:30.240"|"3210.23"|"3210.24"|"0.009999999999763531"|"dobre"
"1075"|"6172"|"00:53:30.240"|"00:53:32.950"|"3210.24"|"3212.95"|"2.7100000000000364"|"dobre"
"1076"|"6176"|"00:53:32.950"|"00:53:32.960"|"3212.95"|"3212.96"|"0.010000000000218279"|"jak wszystko, co widziałem na tej planecie,"
"1077"|"6180"|"00:53:32.960"|"00:53:35.349"|"3212.96"|"3215.349"|"2.3890000000001237"|"jak wszystko, co widziałem na tej planecie,"
"1078"|"6184"|"00:53:35.349"|"00:53:35.359"|"3215.349"|"3215.359"|"0.009999999999763531"|"zmiana opinii publicznej była"
"1079"|"6188"|"00:53:35.359"|"00:53:38.309"|"3215.359"|"3218.309"|"2.950000000000273"|"zmiana opinii publicznej była"
"1080"|"6192"|"00:53:38.309"|"00:53:38.319"|"3218.309"|"3218.319"|"0.009999999999763531"|"ważnym krokiem w ochronie diabła,"
"1081"|"6196"|"00:53:38.319"|"00:53:41.109"|"3218.319"|"3221.109"|"2.7899999999999636"|"ważnym krokiem w ochronie diabła,"
"1082"|"6200"|"00:53:41.109"|"00:53:41.119"|"3221.109"|"3221.119"|"0.010000000000218279"|"rzeczyw tutaj, na Tasmanii, jest"
"1083"|"6204"|"00:53:41.119"|"00:53:43.829"|"3221.119"|"3223.829"|"2.7100000000000364"|"rzeczyw tutaj, na Tasmanii, jest"
"1084"|"6208"|"00:53:43.829"|"00:53:43.839"|"3223.829"|"3223.839"|"0.009999999999763531"|"wyraźny przykład tego, dokąd prześladowania mogą"
"1085"|"6212"|"00:53:43.839"|"00:53:45.990"|"3223.839"|"3225.99"|"2.15099999999984"|"wyraźny przykład tego, dokąd prześladowania mogą"
"1086"|"6224"|"00:53:48.309"|"00:53:48.319"|"3228.309"|"3228.319"|"0.009999999999763531"|"doprowadzić  nie,"
"1087"|"6228"|"00:53:48.319"|"00:53:50.309"|"3228.319"|"3230.309"|"1.9900000000002365"|"doprowadzić  nie,"
"1088"|"6232"|"00:53:50.309"|"00:53:50.319"|"3230.309"|"3230.319"|"0.009999999999763531"|"doprowadziło to do wyginięcia kolejnego czołowego mięsożercy"
"1089"|"6236"|"00:53:50.319"|"00:53:53.030"|"3230.319"|"3233.03"|"2.71100000000024"|"doprowadziło to do wyginięcia kolejnego czołowego mięsożercy"
"1090"|"6244"|"00:53:53.040"|"00:53:54.950"|"3233.04"|"3234.95"|"1.9099999999998545"|"a"
"1091"|"6248"|"00:53:54.950"|"00:53:54.960"|"3234.95"|"3234.96"|"0.010000000000218279"|"a"
"1092"|"6252"|"00:53:54.960"|"00:53:57.110"|"3234.96"|"3237.11"|"2.150000000000091"|"a"
"1093"|"6256"|"00:53:57.110"|"00:53:57.120"|"3237.11"|"3237.12"|"0.009999999999763531"|"kiedyś żył tu drapieżny torbacz zwany tygrysem workowatym"
"1094"|"6260"|"00:53:57.120"|"00:53:58.790"|"3237.12"|"3238.79"|"1.6700000000000728"|"kiedyś żył tu drapieżny torbacz zwany tygrysem workowatym [Muzyka]"
"1095"|"6264"|"00:53:58.790"|"00:53:58.800"|"3238.79"|"3238.8"|"0.010000000000218279"|"[Muzyka]"
"1096"|"6268"|"00:53:58.800"|"00:54:00.790"|"3238.8"|"3240.79"|"1.9899999999997817"|"[Muzyka]"
"1097"|"6272"|"00:54:00.790"|"00:54:00.800"|"3240.79"|"3240.8"|"0.010000000000218279"|"to był ostatni znany osobnik żyjący w niewoli,"
"1098"|"6276"|"00:54:00.800"|"00:54:03.910"|"3240.8"|"3243.91"|"3.1099999999996726"|"to był ostatni znany osobnik żyjący w niewoli,"
"1099"|"6288"|"00:54:06.309"|"00:54:06.319"|"3246.309"|"3246.319"|"0.009999999999763531"|"sfilmowany w zoo w hobarcie to jedyne"
"1100"|"6292"|"00:54:06.319"|"00:54:08.829"|"3246.319"|"3248.829"|"2.5100000000002183"|"sfilmowany w zoo w hobarcie to jedyne"
"1101"|"6296"|"00:54:08.829"|"00:54:08.839"|"3248.829"|"3248.839"|"0.009999999999763531"|"nagranie przedstawiające te wymarłe"
"1102"|"6300"|"00:54:08.839"|"00:54:12.390"|"3248.839"|"3252.39"|"3.550999999999931"|"nagranie przedstawiające te wymarłe"
"1103"|"6304"|"00:54:12.390"|"00:54:12.400"|"3252.39"|"3252.4"|"0.010000000000218279"|"drapieżniki zwane tygrysem"
"1104"|"6308"|"00:54:12.400"|"00:54:14.870"|"3252.4"|"3254.87"|"2.4699999999998"|"drapieżniki zwane tygrysem"
"1105"|"6312"|"00:54:14.870"|"00:54:14.880"|"3254.87"|"3254.88"|"0.010000000000218279"|"tasmańskim ta wyspa była ostatnim schronieniem wilka workowatego"
"1106"|"6316"|"00:54:14.880"|"00:54:15.510"|"3254.88"|"3255.51"|"0.6300000000001091"|"tasmańskim ta wyspa była ostatnim schronieniem wilka workowatego"
"1107"|"6324"|"00:54:15.520"|"00:54:19.190"|"3255.52"|"3259.19"|"3.6700000000000728"|"[Muzyka]"
"1108"|"6336"|"00:54:22.230"|"00:54:22.240"|"3262.23"|"3262.24"|"0.009999999999763531"|"ale kiedy przybyli do niej europejczycytasmania"
"1109"|"6340"|"00:54:22.240"|"00:54:24.549"|"3262.24"|"3264.549"|"2.3090000000001965"|"ale kiedy przybyli do niej europejczycytasmania"
"1110"|"6344"|"00:54:24.549"|"00:54:24.559"|"3264.549"|"3264.559"|"0.010000000000218279"|"widzieli wilka workowatego jako zagrożenie dla"
"1111"|"6348"|"00:54:24.559"|"00:54:27.829"|"3264.559"|"3267.829"|"3.269999999999982"|"widzieli wilka workowatego jako zagrożenie dla żywego inwentarza"
"1112"|"6368"|"00:54:37.320"|"00:54:37.330"|"3277.32"|"3277.33"|"0.009999999999763531"|"ten osobnik zmarł w 1936 r."
"1113"|"6372"|"00:54:37.330"|"00:54:38.470"|"3277.33"|"3278.47"|"1.1399999999998727"|"ten osobnik zmarł w 1936 r. [Muzyka]"
"1114"|"6376"|"00:54:38.470"|"00:54:38.480"|"3278.47"|"3278.48"|"0.010000000000218279"|"[Muzyka]"
"1115"|"6380"|"00:54:38.480"|"00:54:40.630"|"3278.48"|"3280.63"|"2.150000000000091"|"[Muzyka]"
"1116"|"6384"|"00:54:40.630"|"00:54:40.640"|"3280.63"|"3280.64"|"0.009999999999763531"|"to importmrówki przypomnienie"
"1117"|"6388"|"00:54:40.640"|"00:54:45.430"|"3280.64"|"3285.43"|"4.789999999999964"|"to importmrówki przypomnienie"
"1118"|"6400"|"00:54:47.990"|"00:54:48.000"|"3287.99"|"3288.0"|"0.010000000000218279"|"jednak po zmiany w publicznym"
"1119"|"6404"|"00:54:48.000"|"00:54:50.390"|"3288.0"|"3290.39"|"2.3899999999998727"|"jednak po zmiany w publicznym"
"1120"|"6408"|"00:54:50.390"|"00:54:50.400"|"3290.39"|"3290.4"|"0.010000000000218279"|"postrzeganiu tych zwierząt, w ostatnich"
"1121"|"6412"|"00:54:50.400"|"00:54:52.630"|"3290.4"|"3292.63"|"2.230000000000018"|"postrzeganiu tych zwierząt, w ostatnich"
"1122"|"6416"|"00:54:52.630"|"00:54:52.640"|"3292.63"|"3292.64"|"0.009999999999763531"|"dziesięcioleciach pojawiło się"
"1123"|"6420"|"00:54:52.640"|"00:54:57.109"|"3292.64"|"3297.109"|"4.469000000000051"|"dziesięcioleciach pojawiło się"
"1124"|"6424"|"00:54:57.109"|"00:54:59.589"|"3297.109"|"3299.589"|"2.480000000000018"|"jeszcze większe zagrożenie dla populacji diabłów, diabeł tasmański"
"1125"|"6436"|"00:55:01.589"|"00:55:01.599"|"3301.589"|"3301.599"|"0.010000000000218279"|"został umieszczony na windach zagrożonych gatunków"
"1126"|"6440"|"00:55:01.599"|"00:55:03.510"|"3301.599"|"3303.51"|"1.9110000000000582"|"został umieszczony na windach zagrożonych gatunków z powodu"
"1127"|"6444"|"00:55:03.510"|"00:55:03.520"|"3303.51"|"3303.52"|"0.009999999999763531"|"z powodu"
"1128"|"6448"|"00:55:03.520"|"00:55:06.390"|"3303.52"|"3306.39"|"2.869999999999891"|"z powodu"
"1129"|"6452"|"00:55:06.390"|"00:55:06.400"|"3306.39"|"3306.4"|"0.010000000000218279"|"by guza twarzy ba guza"
"1130"|"6456"|"00:55:06.400"|"00:55:09.270"|"3306.4"|"3309.27"|"2.869999999999891"|"by guza twarzy ba guza"
"1131"|"6460"|"00:55:09.270"|"00:55:09.280"|"3309.27"|"3309.28"|"0.010000000000218279"|"twarzy jest"
"1132"|"6464"|"00:55:09.280"|"00:55:12.549"|"3309.28"|"3312.549"|"3.268999999999778"|"twarzy jest"
"1133"|"6468"|"00:55:12.549"|"00:55:12.559"|"3312.549"|"3312.559"|"0.010000000000218279"|"bą zakaźną, która powoduje narośla rakowe"
"1134"|"6472"|"00:55:12.559"|"00:55:15.990"|"3312.559"|"3315.99"|"3.4309999999995853"|"bą zakaźną, która powoduje narośla rakowe"
"1135"|"6476"|"00:55:15.990"|"00:55:16.000"|"3315.99"|"3316.0"|"0.010000000000218279"|", jest zdewastowana populacje diabła,"
"1136"|"6480"|"00:55:16.000"|"00:55:17.510"|"3316.0"|"3317.51"|"1.5100000000002183"|", jest zdewastowana populacje diabła,"
"1137"|"6484"|"00:55:17.510"|"00:55:17.520"|"3317.51"|"3317.52"|"0.009999999999763531"|"okropną rzeczą jest to, że"
"1138"|"6488"|"00:55:17.520"|"00:55:19.349"|"3317.52"|"3319.349"|"1.8290000000001783"|"okropną rzeczą jest to, że"
"1139"|"6492"|"00:55:19.349"|"00:55:19.359"|"3319.349"|"3319.359"|"0.009999999999763531"|"nie ma lekarstwa,"
"1140"|"6496"|"00:55:19.359"|"00:55:22.309"|"3319.359"|"3322.309"|"2.950000000000273"|"nie ma lekarstwa,"
"1141"|"6500"|"00:55:22.309"|"00:55:22.319"|"3322.309"|"3322.319"|"0.009999999999763531"|"więc kiedy zwierzę zostanie zarażone,"
"1142"|"6504"|"00:55:22.319"|"00:55:23.670"|"3322.319"|"3323.67"|"1.3510000000001128"|"więc kiedy zwierzę zostanie zarażone, umrze"
"1143"|"6508"|"00:55:23.670"|"00:55:23.680"|"3323.67"|"3323.68"|"0.009999999999763531"|"umrze"
"1144"|"6512"|"00:55:23.680"|"00:55:25.349"|"3323.68"|"3325.349"|"1.6690000000003238"|"umrze"
"1145"|"6516"|"00:55:25.349"|"00:55:25.359"|"3325.349"|"3325.359"|"0.009999999999763531"|"w miejscach, w których ba przeszła"
"1146"|"6520"|"00:55:25.359"|"00:55:26.789"|"3325.359"|"3326.789"|"1.430000000000291"|"w miejscach, w których ba przeszła przez"
"1147"|"6524"|"00:55:26.789"|"00:55:26.799"|"3326.789"|"3326.799"|"0.009999999999763531"|"przez"
"1148"|"6528"|"00:55:26.799"|"00:55:28.710"|"3326.799"|"3328.71"|"1.9110000000000582"|"przez"
"1149"|"6532"|"00:55:28.710"|"00:55:28.720"|"3328.71"|"3328.72"|"0.009999999999763531"|"krajobraz liczby zostały zmniejszone o 80 i"
"1150"|"6536"|"00:55:28.720"|"00:55:38.390"|"3328.72"|"3338.39"|"9.670000000000073"|"krajobraz liczby zostały zmniejszone o 80 i"
"1151"|"6548"|"00:55:39.750"|"00:55:39.760"|"3339.75"|"3339.76"|"0.010000000000218279"|"tam, gdzie jest ich  w"
"1152"|"6552"|"00:55:39.760"|"00:55:41.030"|"3339.76"|"3341.03"|"1.2699999999999818"|"tam, gdzie jest ich  w"
"1153"|"6564"|"00:55:42.710"|"00:55:42.720"|"3342.71"|"3342.72"|"0.009999999999763531"|"krajobrazie, nie można już siedzieć na  dzikich"
"1154"|"6568"|"00:55:42.720"|"00:55:47.990"|"3342.72"|"3347.99"|"5.269999999999982"|"krajobrazie, nie można już siedzieć na  dzikich poziomach"
"1155"|"6580"|"00:55:50.549"|"00:55:50.559"|"3350.549"|"3350.559"|"0.010000000000218279"|", to naprawdę smutna rzecz i za"
"1156"|"6584"|"00:55:50.559"|"00:55:52.390"|"3350.559"|"3352.39"|"1.8309999999996762"|", to naprawdę smutna rzecz i za"
"1157"|"6588"|"00:55:52.390"|"00:55:52.400"|"3352.39"|"3352.4"|"0.010000000000218279"|"każdym ,"
"1158"|"6592"|"00:55:52.400"|"00:55:54.789"|"3352.4"|"3354.789"|"2.3890000000001237"|"każdym ,"
"1159"|"6596"|"00:55:54.789"|"00:55:54.799"|"3354.789"|"3354.799"|"0.009999999999763531"|"kiedy pakuję się, aby"
"1160"|"6600"|"00:55:54.799"|"00:55:56.630"|"3354.799"|"3356.63"|"1.831000000000131"|"kiedy pakuję się, aby"
"1161"|"6604"|"00:55:56.630"|"00:55:56.640"|"3356.63"|"3356.64"|"0.009999999999763531"|"zostawić diabła oglądającego śćsesja oglądania diabła,"
"1162"|"6608"|"00:55:56.640"|"00:55:58.390"|"3356.64"|"3358.39"|"1.75"|"zostawić diabła oglądającego śćsesja oglądania diabła,"
"1163"|"6612"|"00:55:58.390"|"00:55:58.400"|"3358.39"|"3358.4"|"0.010000000000218279"|"myślę, że to może"
"1164"|"6616"|"00:55:58.400"|"00:56:01.109"|"3358.4"|"3361.109"|"2.7089999999998327"|"myślę, że to może"
"1165"|"6620"|"00:56:01.109"|"00:56:01.119"|"3361.109"|"3361.119"|"0.010000000000218279"|"być ostatni raz i"
"1166"|"6624"|"00:56:01.119"|"00:56:07.360"|"3361.119"|"3367.36"|"6.2409999999999854"|"być ostatni raz i uh"
"1167"|"6632"|"00:56:07.370"|"00:56:21.750"|"3367.37"|"3381.75"|"14.38000000000011"|"[Muzyka],"
"1168"|"6644"|"00:56:23.829"|"00:56:23.839"|"3383.829"|"3383.839"|"0.009999999999763531"|"ale jest"
"1169"|"6648"|"00:56:23.839"|"00:56:26.630"|"3383.839"|"3386.63"|"2.7910000000001673"|"ale jest"
"1170"|"6652"|"00:56:26.630"|"00:56:26.640"|"3386.63"|"3386.64"|"0.009999999999763531"|"nadziejastworzono szczepionkę i"
"1171"|"6656"|"00:56:26.640"|"00:56:29.030"|"3386.64"|"3389.03"|"2.3900000000003274"|"nadziejastworzono szczepionkę i"
"1172"|"6660"|"00:56:29.030"|"00:56:29.040"|"3389.03"|"3389.04"|"0.009999999999763531"|"wydaje się, że niektóre diabły rozwijają odporność na"
"1173"|"6664"|"00:56:29.040"|"00:56:31.750"|"3389.04"|"3391.75"|"2.7100000000000364"|"wydaje się, że niektóre diabły rozwijają odporność na"
"1174"|"6668"|"00:56:31.750"|"00:56:31.760"|"3391.75"|"3391.76"|"0.010000000000218279"|"tę bę,"
"1175"|"6672"|"00:56:31.760"|"00:56:33.670"|"3391.76"|"3393.67"|"1.9099999999998545"|"tę bę,"
"1176"|"6676"|"00:56:33.670"|"00:56:33.680"|"3393.67"|"3393.68"|"0.009999999999763531"|"ale to pocieszające, że ta"
"1177"|"6680"|"00:56:33.680"|"00:56:35.589"|"3393.68"|"3395.589"|"1.9090000000001055"|"ale to pocieszające, że ta"
"1178"|"6684"|"00:56:35.589"|"00:56:35.599"|"3395.589"|"3395.599"|"0.010000000000218279"|"ba zaczęła się w tym miejscu 20"
"1179"|"6688"|"00:56:35.599"|"00:56:38.789"|"3395.599"|"3398.789"|"3.1900000000000546"|"ba zaczęła się w tym miejscu 20"
"1180"|"6692"|"00:56:38.789"|"00:56:38.799"|"3398.789"|"3398.799"|"0.009999999999763531"|"lat temu,  są tam zwierzęta,"
"1181"|"6696"|"00:56:38.799"|"00:56:40.549"|"3398.799"|"3400.549"|"1.75"|"lat temu,  są tam zwierzęta,"
"1182"|"6700"|"00:56:40.549"|"00:56:40.559"|"3400.549"|"3400.559"|"0.010000000000218279"|"co daje wskazówkę, jak twarde są"
"1183"|"6704"|"00:56:40.559"|"00:56:41.910"|"3400.559"|"3401.91"|"1.350999999999658"|"co daje wskazówkę, jak twarde są"
"1184"|"6708"|"00:56:41.910"|"00:56:41.920"|"3401.91"|"3401.92"|"0.010000000000218279"|"te małe stworzenia i jak potrafią"
"1185"|"6712"|"00:56:41.920"|"00:56:46.710"|"3401.92"|"3406.71"|"4.789999999999964"|"te małe stworzenia i jak potrafią"
